Complexity,Loss,Equation
31,0.08399768,"(x5 - ((((x1 / ((inv(square(x4)) * x5) + tan(x2 + x3))) - tan(x1 - 0.6455068)) * 0.17105108) - tan(x0))) - tan(x4 + (x0 * 0.15769948))"
32,0.083636366,"(x5 - ((((x1 / ((square(inv(x4)) * x5) + (x2 + x3))) - tan(x1 - 0.6455068)) * 0.17105108) - (tan(x0) - tan(x4 + (x0 * 0.15769948))))) / x3"
33,0.081822425,"cube((x5 - ((((x1 / ((square(inv(x4)) * x5) + (x3 + x2))) - tan(x1 - 0.6455068)) * 0.17105108) - tan(-1.2191192 + x4))) - tan(x4 + (0.15769948 * x0)))"
34,0.08111192,"x5 - ((x1 * (0.17163403 / (((x5 * inv(square(x4))) + x3) + x2))) - ((tan(x1 - 1.1191008) - tan((x3 + x3) - x0)) - tan(x4 + (x0 * 0.15769967))))"
35,0.08109094,"cube(x5 - (((0.17163403 * x1) / ((x5 * inv(square(x4))) + (x3 + x2))) - ((tan(x1 - 1.1191008) - tan((x3 + x3) - x0)) - tan(x4 + (x0 * 0.15769967)))))"
36,0.08012871,"x5 - ((((x1 * 0.17221768) + -0.8799262) / (((square(inv(x4)) * x5) + x2) + x3)) - ((tan(x1 - 0.6449309) - tan((x3 + x3) - x0)) - tan((x0 * 0.15769984) + x4)))"
37,0.08001217,"cube(x5 - ((((x1 * 0.172205) + -0.88255227) / ((x2 + x3) + (x5 * square(inv(x4))))) - ((tan(x1 - 0.6452301) - tan((x3 + x3) - x0)) - tan(x4 + (x0 * 0.157701)))))"
38,0.07813827,"((x5 - (((0.17140913 / (((x3 + x2) * 1.1038783) + (inv(square(x4)) * x5))) * x1) - (-1.6167188 - tan(x0 - -3.1060147)))) - tan(x3 + ((x0 * 0.15769276) + x4))) - tan(x0 * -0.8675391)"
40,0.07709091,"(((x5 - (((x1 * 0.17140913) / (((x2 + x3) * 1.1038783) + (x5 * square(inv(x4))))) - (-1.4448256 - tan(x0 - -3.1060147)))) - tan(x4 + ((x0 * 0.15769276) + x3))) - tan(x0 * -0.8675391)) / 0.07353254"
43,0.07519478,"(((x5 - (0.17140913 * ((x1 / ((inv(square(x4)) * x5) + ((x2 + x3) * 1.0965102))) - tan(x5 * x2)))) - tan((x0 - x3) - x2)) - tan(x3 + ((x0 * 0.15769276) + x4))) - tan(-0.8675391 * x0)"
44,0.07319265,"((x5 - ((0.17140913 * (x1 / ((x5 * inv(square(x4))) + ((x2 + x3) * 1.0965102)))) - (inv(tan(x1 - x2)) - tan(x0 - (x3 + x2))))) - tan((x4 + (0.15769276 * x0)) + x3)) - tan(x0 * -0.8675391)"
45,0.072708905,"((x5 - (((x1 * (0.17140913 / ((x5 * inv(square(x4))) + ((x2 + x3) * 1.0965102)))) - inv(tan(tan(x1 - x2)))) - tan(x2 - (x0 - x3)))) - tan((x0 * 0.15769276) + (x4 + x3))) - tan(x0 * -0.8675391)"
46,0.072646186,"cube(((x5 - (((x1 * (0.17140913 / ((x5 * inv(square(x4))) + ((x2 + x3) * 1.0965102)))) - inv(tan(tan(x1 - x2)))) - tan(x2 - (x0 - x3)))) - tan((x0 * 0.15769276) + (x3 + x4))) - tan(x0 * -0.8675391))"
47,0.072,"(((x5 - ((x1 * (0.17140913 / ((x5 * square(inv(x4))) + ((x2 + x3) * 1.1038783)))) - (inv(tan(tan(x1 - x2))) - tan((x0 - x3) - x2)))) - tan((0.15769276 * x0) + (x3 + x4))) - tan(-0.8675391 * x0)) / x3"
49,0.07127273,"(((x5 - ((0.17140913 * (x1 / ((x5 * inv(square(x4))) + ((x2 + x3) * 1.1038783)))) - (inv(tan(tan(x1 - x2))) - tan(x0 - ((x3 - x3) - -0.03376137))))) - tan(((x0 * 0.15769276) + x3) + x4)) - tan(-0.8675391 * x0)) / x2"
50,0.06971665,"((x5 - ((((x1 / (((x2 + x3) * 1.0874676) + (square(inv(x4)) * x5))) * 0.17140913) - tan(square(x3 - x1))) - (inv(tan(x1 - x2)) - tan((x0 - x3) - x2)))) - tan((x4 + (x0 * 0.15769276)) + x3)) - tan(x0 * -0.8675391)"
